recommendation_type,customer_id,customer_tier,customer_total_spend,customer_invoice_count,customer_avg_invoice_value,current_product_id,candidate_product_id,candidate_price,candidate_margin,candidate_normalized_margin,support,confidence,lift,association_score,feature_improvement,price_difference,price_increase_percentage,customer_category_affinity,customer_brand_affinity,candidate_popularity,invoice_item_count,invoice_total,target
cross_sell,1754,Bronze,0.0,0,0.0,152,132,1789.42,1250.0100000000002,0.01965242562329244,0.0,0.0,0.0,0.0559705471996335,0.0,0.0,0.0,0.0,0.0,53.0,3,3978.89,0
cross_sell,1754,Bronze,0.0,0,0.0,321,305,1852.07,1551.67,0.02440430583419867,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,3,3978.89,0
cross_sell,1754,Bronze,0.0,0,0.0,321,295,59174.4,42715.990000000005,0.6728426722182457,0.0,0.0,0.0,0.6507269235217834,0.0,0.0,0.0,0.0,0.0,19.0,3,3978.89,0
cross_sell,1754,Bronze,0.0,0,0.0,321,291,18911.62,11834.329999999998,0.18638126190884252,0.0,0.0,0.0,0.7220399829245605,0.0,0.0,0.0,0.0,0.0,18.0,3,3978.89,0
cross_sell,1754,Bronze,0.0,0,0.0,321,309,1855.64,1168.5500000000002,0.018369232087588595,0.0,0.0,0.0,0.5392108512630006,0.0,0.0,0.0,0.0,0.0,4.0,3,3978.89,0
cross_sell,1754,Bronze,0.0,0,0.0,141,132,1789.42,1250.0100000000002,0.01965242562329244,0.0,0.0,0.0,0.10794656352857,0.0,0.0,0.0,0.0,0.0,53.0,3,3978.89,0
upsell,1754,Bronze,0.0,0,0.0,157,155,1130.21,0.009935849774677138,0.009935849774677138,0.0,0.0,0.0,0.0,0.8333333333333334,151.0300000000001,0.15424130394820165,0.0,0.0,28.0,3,3978.89,0
upsell,1754,Bronze,0.0,0,0.0,157,152,1166.97,0.00580382796826325,0.00580382796826325,0.0,0.0,0.0,0.0,0.8333333333333334,187.79000000000008,0.1917829204027861,0.0,0.0,14.0,3,3978.89,1
upsell,1754,Bronze,0.0,0,0.0,157,149,1059.95,0.004567261646721981,0.004567261646721981,0.0,0.0,0.0,0.0,0.16666666666666666,80.7700000000001,0.08248738740578862,0.0,0.0,23.0,3,3978.89,0
upsell,1754,Bronze,0.0,0,0.0,320,321,500.65,0.002788023863052091,0.002788023863052091,0.0,0.0,0.0,0.0,0.8333333333333334,68.31,0.15800064763843272,0.0,0.0,14.0,3,3978.89,1
cross_sell,4977,Bronze,0.0,0,0.0,85,213,5625.02,3832.2700000000004,0.06032931415148553,0.0,0.0,0.0,0.1973773607650568,0.0,0.0,0.0,0.0,0.0,7.0,2,51113.2,0
cross_sell,4977,Bronze,0.0,0,0.0,85,201,1800.07,959.17,0.015070986783075078,0.0,0.0,0.0,0.167024782131302,0.0,0.0,0.0,0.0,0.0,26.0,2,51113.2,0
cross_sell,4977,Bronze,0.0,0,0.0,85,193,1774.63,805.6200000000001,0.012652200048391488,0.0,0.0,0.0,0.117518435524784,0.0,0.0,0.0,0.0,0.0,7.0,2,51113.2,0
cross_sell,6194,Silver,0.0,0,0.0,293,305,1852.07,1551.67,0.02440430583419867,0.0,0.0,0.0,0.7759994777691737,0.0,0.0,0.0,0.0,0.0,19.0,6,133072.39,0
cross_sell,6194,Silver,0.0,0,0.0,293,309,1855.64,1168.5500000000002,0.018369232087588595,0.0,0.0,0.0,0.5495258021928611,0.0,0.0,0.0,0.0,0.0,4.0,6,133072.39,0
cross_sell,6194,Silver,0.0,0,0.0,293,317,783.45,601.5,0.009436812563639846,0.0,0.0,0.0,0.3839419629851884,0.0,0.0,0.0,0.0,0.0,14.0,6,133072.39,0
cross_sell,6194,Silver,0.0,0,0.0,293,318,710.28,545.23,0.008550422921434405,0.0,0.0,0.0,0.3116468199663736,0.0,0.0,0.0,0.0,0.0,13.0,6,133072.39,0
cross_sell,6194,Silver,0.0,0,0.0,118,148,2903.62,2297.69,0.03615593904688934,0.0,0.0,0.0,0.2342474671953855,0.0,0.0,0.0,0.0,0.0,35.0,6,133072.39,0
cross_sell,6194,Silver,0.0,0,0.0,54,213,5625.02,3832.2700000000004,0.06032931415148553,0.0,0.0,0.0,0.1911824674383759,0.0,0.0,0.0,0.0,0.0,7.0,6,133072.39,0
cross_sell,6194,Silver,0.0,0,0.0,320,295,59174.4,42715.990000000005,0.6728426722182457,0.0,0.0,0.0,0.7522517099497668,0.0,0.0,0.0,0.0,0.0,19.0,6,133072.39,0
cross_sell,6194,Silver,0.0,0,0.0,320,305,1852.07,1551.67,0.02440430583419867,0.0,0.0,0.0,0.8587832095298278,0.0,0.0,0.0,0.0,0.0,19.0,6,133072.39,0
cross_sell,6194,Silver,0.0,0,0.0,320,291,18911.62,11834.329999999998,0.18638126190884252,0.0,0.0,0.0,0.8239412607396215,0.0,0.0,0.0,0.0,0.0,18.0,6,133072.39,0
cross_sell,6194,Silver,0.0,0,0.0,320,309,1855.64,1168.5500000000002,0.018369232087588595,0.0,0.0,0.0,0.6489103163678775,0.0,0.0,0.0,0.0,0.0,4.0,6,133072.39,0
upsell,6194,Silver,0.0,0,0.0,123,118,7452.21,0.051951065368833864,0.051951065368833864,0.0,0.0,0.0,0.0,0.8333333333333334,683.3500000000004,0.1009549613967493,0.0,0.0,22.0,6,133072.39,1
upsell,6194,Silver,0.0,0,0.0,123,124,7661.7,0.04782691978102853,0.04782691978102853,0.0,0.0,0.0,0.0,0.5,892.8400000000001,0.13190404292598756,0.0,0.0,41.0,6,133072.39,0
upsell,5162,Silver,0.0,0,0.0,266,265,3797.36,0.024061847849099215,0.024061847849099215,0.0,0.0,0.0,0.0,0.5,397.0100000000002,0.11675562809710772,0.0,0.0,11.0,2,40058.7,0
upsell,5162,Silver,0.0,0,0.0,266,264,3861.98,0.02575003654565434,0.02575003654565434,0.0,0.0,0.0,0.0,0.5,461.6300000000001,0.13575955416354202,0.0,0.0,1.0,2,40058.7,1
upsell,5162,Silver,0.0,0,0.0,266,257,4031.36,0.035738184411892214,0.035738184411892214,0.0,0.0,0.0,0.0,0.5,631.0100000000002,0.18557207346302593,0.0,0.0,6.0,2,40058.7,0
cross_sell,8558,Bronze,0.0,0,0.0,146,132,1789.42,1250.0100000000002,0.01965242562329244,0.0,0.0,0.0,0.10794656352857,0.0,0.0,0.0,0.0,0.0,53.0,6,293543.59,0
cross_sell,8558,Bronze,0.0,0,0.0,89,193,1774.63,805.6200000000001,0.012652200048391488,0.0,0.0,0.0,0.218342558906356,0.0,0.0,0.0,0.0,0.0,7.0,6,293543.59,0
cross_sell,8558,Bronze,0.0,0,0.0,89,213,5625.02,3832.2700000000004,0.06032931415148553,0.0,0.0,0.0,0.1726256145075664,0.0,0.0,0.0,0.0,0.0,7.0,6,293543.59,0
cross_sell,8558,Bronze,0.0,0,0.0,309,295,59174.4,42715.990000000005,0.6728426722182457,0.0,0.0,0.0,0.795230532294537,0.0,0.0,0.0,0.0,0.0,19.0,6,293543.59,0
cross_sell,8558,Bronze,0.0,0,0.0,309,291,18911.62,11834.329999999998,0.18638126190884252,0.0,0.0,0.0,0.7310903063192091,0.0,0.0,0.0,0.0,0.0,18.0,6,293543.59,0
cross_sell,8558,Bronze,0.0,0,0.0,309,317,783.45,601.5,0.009436812563639846,0.0,0.0,0.0,0.5027033446012268,0.0,0.0,0.0,0.0,0.0,14.0,6,293543.59,0
cross_sell,8558,Bronze,0.0,0,0.0,309,283,19493.84,13371.91,0.21060189432508997,0.0,0.0,0.0,0.4350908995240619,0.0,0.0,0.0,0.0,0.0,14.0,6,293543.59,0
cross_sell,8558,Bronze,0.0,0,0.0,309,318,710.28,545.23,0.008550422921434405,0.0,0.0,0.0,0.4074128252413954,0.0,0.0,0.0,0.0,0.0,13.0,6,293543.59,0
cross_sell,8558,Bronze,0.0,0,0.0,185,148,2903.62,2297.69,0.03615593904688934,0.0,0.0,0.0,0.1552341170523908,0.0,0.0,0.0,0.0,0.0,35.0,6,293543.59,0
upsell,8558,Bronze,0.0,0,0.0,20,16,64817.42,0.41777968137230187,0.41777968137230187,0.0,0.0,0.0,0.0,0.75,6341.68,0.10844976053317154,0.0,0.0,19.0,6,293543.59,0
upsell,8558,Bronze,0.0,0,0.0,20,22,66299.03,0.40827434570676774,0.40827434570676774,0.0,0.0,0.0,0.0,0.6666666666666666,7823.290000000001,0.1337869345475577,0.0,0.0,6.0,6,293543.59,0
upsell,8558,Bronze,0.0,0,0.0,20,21,66724.71,0.3928999669828917,0.3928999669828917,0.0,0.0,0.0,0.0,0.5833333333333334,8248.970000000008,0.14106653460050286,0.0,0.0,3.0,6,293543.59,1
upsell,8558,Bronze,0.0,0,0.0,20,18,58716.65,0.26104466383038794,0.26104466383038794,0.0,0.0,0.0,0.0,0.4166666666666667,240.9100000000035,0.004119828154376558,0.0,0.0,10.0,6,293543.59,0
cross_sell,8313,Silver,0.0,0,0.0,125,148,2903.62,2297.69,0.03615593904688934,0.0,0.0,0.0,0.2350413298951094,0.0,0.0,0.0,0.0,0.0,35.0,3,8199.62,0
cross_sell,8313,Silver,0.0,0,0.0,125,160,1217.64,863.8600000000001,0.01356962199191459,0.0,0.0,0.0,0.0437698487586955,0.0,0.0,0.0,0.0,0.0,13.0,3,8199.62,0
cross_sell,8313,Silver,0.0,0,0.0,133,148,2903.62,2297.69,0.03615593904688934,0.0,0.0,0.0,0.2350413298951094,0.0,0.0,0.0,0.0,0.0,35.0,3,8199.62,0
cross_sell,8313,Silver,0.0,0,0.0,133,160,1217.64,863.8600000000001,0.01356962199191459,0.0,0.0,0.0,0.0437698487586955,0.0,0.0,0.0,0.0,0.0,13.0,3,8199.62,0
cross_sell,8313,Silver,0.0,0,0.0,313,295,59174.4,42715.990000000005,0.6728426722182457,0.0,0.0,0.0,0.7779767100744623,0.0,0.0,0.0,0.0,0.0,19.0,3,8199.62,0
cross_sell,8313,Silver,0.0,0,0.0,313,291,18911.62,11834.329999999998,0.18638126190884252,0.0,0.0,0.0,0.7699201908918206,0.0,0.0,0.0,0.0,0.0,18.0,3,8199.62,0
cross_sell,8313,Silver,0.0,0,0.0,313,318,710.28,545.23,0.008550422921434405,0.0,0.0,0.0,0.566800008355687,0.0,0.0,0.0,0.0,0.0,13.0,3,8199.62,0
cross_sell,8313,Silver,0.0,0,0.0,313,283,19493.84,13371.91,0.21060189432508997,0.0,0.0,0.0,0.4615170503112478,0.0,0.0,0.0,0.0,0.0,14.0,3,8199.62,0
cross_sell,8313,Silver,0.0,0,0.0,313,317,783.45,601.5,0.009436812563639846,0.0,0.0,0.0,0.4626660473053112,0.0,0.0,0.0,0.0,0.0,14.0,3,8199.62,0
cross_sell,8313,Silver,0.0,0,0.0,313,299,55395.36,33399.36,0.5260830430684236,0.0,0.0,0.0,0.3373973255515023,0.0,0.0,0.0,0.0,0.0,10.0,3,8199.62,0
upsell,8313,Silver,0.0,0,0.0,134,125,1695.0,0.010884776592634413,0.010884776592634413,0.0,0.0,0.0,0.0,0.5,144.6300000000001,0.09328740881209009,0.0,0.0,14.0,3,8199.62,0
upsell,8313,Silver,0.0,0,0.0,134,133,1604.46,0.01720764736720065,0.01720764736720065,0.0,0.0,0.0,0.0,0.3333333333333333,54.090000000000146,0.03488844598386201,0.0,0.0,21.0,3,8199.62,1
upsell,8313,Silver,0.0,0,0.0,134,132,1789.42,0.01965242562329244,0.01965242562329244,0.0,0.0,0.0,0.0,0.16666666666666666,239.05000000000018,0.15418900004515065,0.0,0.0,53.0,3,8199.62,0
cross_sell,2374,Silver,0.0,0,0.0,121,148,2903.62,2297.69,0.03615593904688934,0.0,0.0,0.0,0.2342474671953855,0.0,0.0,0.0,0.0,0.0,35.0,1,5725.49,0
cross_sell,5162,Silver,40058.7,1,40058.7,292,305,1852.07,1551.67,0.02440430583419867,0.0,0.0,0.0,0.7727380428114606,0.0,0.0,0.0,0.0,0.0,19.0,3,48365.47,0
cross_sell,5162,Silver,40058.7,1,40058.7,292,309,1855.64,1168.5500000000002,0.018369232087588595,0.0,0.0,0.0,0.500623614115338,0.0,0.0,0.0,0.0,0.0,8.0,3,48365.47,0
cross_sell,5162,Silver,40058.7,1,40058.7,292,317,783.45,601.5,0.009436812563639846,0.0,0.0,0.0,0.4395057806204198,0.0,0.0,0.0,0.0,0.0,14.0,3,48365.47,0
cross_sell,5162,Silver,40058.7,1,40058.7,292,318,710.28,545.23,0.008550422921434405,0.0,0.0,0.0,0.3667554662953701,0.0,0.0,0.0,0.0,0.0,13.0,3,48365.47,0
upsell,5162,Silver,40058.7,1,40058.7,40,44,19259.26,0.09443712131140927,0.09443712131140927,0.0,0.0,0.0,0.0,0.7,2645.489999999998,0.15923477934267766,0.0,0.0,7.0,3,48365.47,0
upsell,5162,Silver,40058.7,1,40058.7,40,48,17128.78,0.03856936995291911,0.03856936995291911,0.0,0.0,0.0,0.0,0.5,515.0099999999984,0.030998984577251185,0.0,0.0,6.0,3,48365.47,1
upsell,5162,Silver,40058.7,1,40058.7,287,281,23161.83,0.16244370078938616,0.16244370078938616,0.0,0.0,0.0,0.0,0.5,1165.5700000000033,0.052989462754122904,0.0,0.0,6.0,3,48365.47,0
upsell,5162,Silver,40058.7,1,40058.7,287,292,22105.97,0.18468960767609965,0.18468960767609965,0.0,0.0,0.0,0.0,0.3333333333333333,109.71000000000276,0.004987666085052767,0.0,0.0,6.0,3,48365.47,1
upsell,5162,Silver,40058.7,1,40058.7,287,282,22352.23,0.1269970939903822,0.1269970939903822,0.0,0.0,0.0,0.0,0.16666666666666666,355.97000000000116,0.016183205690421972,0.0,0.0,13.0,3,48365.47,0
cross_sell,2270,Bronze,0.0,0,0.0,283,305,1852.07,1551.67,0.02440430583419867,0.0,0.0,0.0,0.7910905904486054,0.0,0.0,0.0,0.0,0.0,19.0,1,97469.2,0
cross_sell,2270,Bronze,0.0,0,0.0,283,309,1855.64,1168.5500000000002,0.018369232087588595,0.0,0.0,0.0,0.5191631709806167,0.0,0.0,0.0,0.0,0.0,8.0,1,97469.2,0
cross_sell,7955,Silver,0.0,0,0.0,175,148,2903.62,2297.69,0.03615593904688934,0.0,0.0,0.0,0.0835911465375105,0.0,0.0,0.0,0.0,0.0,35.0,7,135968.69,0
cross_sell,7955,Silver,0.0,0,0.0,175,160,1217.64,863.8600000000001,0.01356962199191459,0.0,0.0,0.0,0.0352632858052174,0.0,0.0,0.0,0.0,0.0,13.0,7,135968.69,0
cross_sell,7955,Silver,0.0,0,0.0,175,132,1789.42,1250.0100000000002,0.01965242562329244,0.0,0.0,0.0,0.0348289107333563,0.0,0.0,0.0,0.0,0.0,53.0,7,135968.69,0
cross_sell,7955,Silver,0.0,0,0.0,127,148,2903.62,2297.69,0.03615593904688934,0.0,0.0,0.0,0.2350413298951094,0.0,0.0,0.0,0.0,0.0,35.0,7,135968.69,0
cross_sell,7955,Silver,0.0,0,0.0,127,160,1217.64,863.8600000000001,0.01356962199191459,0.0,0.0,0.0,0.0437698487586955,0.0,0.0,0.0,0.0,0.0,13.0,7,135968.69,0
cross_sell,7955,Silver,0.0,0,0.0,140,132,1789.42,1250.0100000000002,0.01965242562329244,0.0,0.0,0.0,0.10794656352857,0.0,0.0,0.0,0.0,0.0,53.0,7,135968.69,0
cross_sell,7955,Silver,0.0,0,0.0,316,295,59174.4,42715.990000000005,0.6728426722182457,0.0,0.0,0.0,0.795230532294537,0.0,0.0,0.0,0.0,0.0,19.0,7,135968.69,0
cross_sell,7955,Silver,0.0,0,0.0,316,291,18911.62,11834.329999999998,0.18638126190884252,0.0,0.0,0.0,0.7310903063192091,0.0,0.0,0.0,0.0,0.0,18.0,7,135968.69,0
cross_sell,7955,Silver,0.0,0,0.0,316,317,783.45,601.5,0.009436812563639846,0.0,0.0,0.0,0.5027033446012268,0.0,0.0,0.0,0.0,0.0,14.0,7,135968.69,0
cross_sell,7955,Silver,0.0,0,0.0,316,283,19493.84,13371.91,0.21060189432508997,0.0,0.0,0.0,0.4350908995240619,0.0,0.0,0.0,0.0,0.0,19.0,7,135968.69,0
cross_sell,7955,Silver,0.0,0,0.0,316,318,710.28,545.23,0.008550422921434405,0.0,0.0,0.0,0.4074128252413954,0.0,0.0,0.0,0.0,0.0,13.0,7,135968.69,0
cross_sell,7955,Silver,0.0,0,0.0,69,213,5625.02,3832.2700000000004,0.06032931415148553,0.0,0.0,0.0,0.209335683350738,0.0,0.0,0.0,0.0,0.0,7.0,7,135968.69,0
cross_sell,7955,Silver,0.0,0,0.0,69,193,1774.63,805.6200000000001,0.012652200048391488,0.0,0.0,0.0,0.1235054822868916,0.0,0.0,0.0,0.0,0.0,7.0,7,135968.69,0
upsell,7955,Silver,0.0,0,0.0,171,170,2115.57,0.011324899688479804,0.011324899688479804,0.0,0.0,0.0,0.0,0.5,296.6100000000001,0.1630657078770287,0.0,0.0,5.0,7,135968.69,0
upsell,7955,Silver,0.0,0,0.0,171,175,2149.17,0.009502027653718584,0.009502027653718584,0.0,0.0,0.0,0.0,0.5,330.21000000000004,0.18153780182082072,0.0,0.0,6.0,7,135968.69,1
cross_sell,8389,Bronze,0.0,0,0.0,28,148,2903.62,2297.69,0.03615593904688934,0.0,0.0,0.0,0.2714553737963424,0.0,0.0,0.0,0.0,0.0,35.0,2,85516.96,0
cross_sell,8389,Bronze,0.0,0,0.0,28,160,1217.64,863.8600000000001,0.01356962199191459,0.0,0.0,0.0,0.1964752963002397,0.0,0.0,0.0,0.0,0.0,13.0,2,85516.96,0
cross_sell,8389,Bronze,0.0,0,0.0,28,213,5625.02,3832.2700000000004,0.06032931415148553,0.0,0.0,0.0,0.1858040632647355,0.0,0.0,0.0,0.0,0.0,7.0,2,85516.96,0
cross_sell,1171,Bronze,0.0,0,0.0,318,305,1852.07,1551.67,0.02440430583419867,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,2,13745.11,0
cross_sell,1171,Bronze,0.0,0,0.0,318,295,59174.4,42715.990000000005,0.6728426722182457,0.0,0.0,0.0,0.6507269235217834,0.0,0.0,0.0,0.0,0.0,19.0,2,13745.11,0
cross_sell,1171,Bronze,0.0,0,0.0,318,291,18911.62,11834.329999999998,0.18638126190884252,0.0,0.0,0.0,0.7220399829245605,0.0,0.0,0.0,0.0,0.0,18.0,2,13745.11,0
cross_sell,1171,Bronze,0.0,0,0.0,318,309,1855.64,1168.5500000000002,0.018369232087588595,0.0,0.0,0.0,0.5392108512630006,0.0,0.0,0.0,0.0,0.0,8.0,2,13745.11,0
upsell,1171,Bronze,0.0,0,0.0,271,270,14292.57,0.1057706848403585,0.1057706848403585,0.0,0.0,0.0,0.0,0.8333333333333334,1358.6299999999992,0.10504378402868725,0.0,0.0,10.0,2,13745.11,0
upsell,1171,Bronze,0.0,0,0.0,271,275,13034.83,0.13147566941557196,0.13147566941557196,0.0,0.0,0.0,0.0,0.5,100.88999999999942,0.007800407300482252,0.0,0.0,4.0,2,13745.11,1
upsell,1171,Bronze,0.0,0,0.0,271,272,13844.24,0.09430527341190229,0.09430527341190229,0.0,0.0,0.0,0.0,0.5,910.2999999999993,0.0703807192549215,0.0,0.0,6.0,2,13745.11,0
upsell,1171,Bronze,0.0,0,0.0,271,276,14789.81,0.12514555251988588,0.12514555251988588,0.0,0.0,0.0,0.0,0.5,1855.869999999999,0.1434883724526323,0.0,0.0,3.0,2,13745.11,0
cross_sell,6223,Silver,0.0,0,0.0,161,132,1789.42,1250.0100000000002,0.01965242562329244,0.0,0.0,0.0,0.043482931295992,0.0,0.0,0.0,0.0,0.0,53.0,3,15502.93,0
cross_sell,6223,Silver,0.0,0,0.0,160,132,1789.42,1250.0100000000002,0.01965242562329244,0.0,0.0,0.0,0.0559705471996335,0.0,0.0,0.0,0.0,0.0,53.0,3,15502.93,0
upsell,1497,Bronze,0.0,0,0.0,29,27,89514.78,0.5755861796937223,0.5755861796937223,0.0,0.0,0.0,0.0,0.75,7537.9100000000035,0.09195166880609133,0.0,0.0,6.0,2,275989.83,0
upsell,1497,Bronze,0.0,0,0.0,29,31,94753.71,0.6685146900928512,0.6685146900928512,0.0,0.0,0.0,0.0,0.75,12776.840000000011,0.1558590856176872,0.0,0.0,15.0,2,275989.83,0
upsell,1497,Bronze,0.0,0,0.0,29,26,91770.91,0.5303202911554477,0.5303202911554477,0.0,0.0,0.0,0.0,0.6666666666666666,9794.040000000008,0.11947321238295643,0.0,0.0,10.0,2,275989.83,0
upsell,1497,Bronze,0.0,0,0.0,29,34,91857.57,0.7188141124194737,0.7188141124194737,0.0,0.0,0.0,0.0,0.5,9880.700000000012,0.12053033983854242,0.0,0.0,11.0,2,275989.83,0
upsell,1497,Bronze,0.0,0,0.0,29,28,83742.33,0.3431944115393534,0.3431944115393534,0.0,0.0,0.0,0.0,0.5,1765.4600000000064,0.021536074748889612,0.0,0.0,11.0,2,275989.83,0
upsell,1497,Bronze,0.0,0,0.0,29,36,84300.8,0.3419583177909287,0.3419583177909287,0.0,0.0,0.0,0.0,0.5,2323.9300000000076,0.028348606137316632,0.0,0.0,10.0,2,275989.83,0
upsell,1497,Bronze,0.0,0,0.0,29,32,98251.33,0.5673333203113187,0.5673333203113187,0.0,0.0,0.0,0.0,0.5,16274.460000000006,0.19852502297294355,0.0,0.0,7.0,2,275989.83,0
upsell,1497,Bronze,0.0,0,0.0,29,37,90328.11,0.42408884752648934,0.42408884752648934,0.0,0.0,0.0,0.0,0.4166666666666667,8351.240000000005,0.10187312591954298,0.0,0.0,9.0,2,275989.83,1
cross_sell,1409,Silver,0.0,0,0.0,3,148,2903.62,2297.69,0.03615593904688934,0.0,0.0,0.0,0.286158049838393,0.0,0.0,0.0,0.0,0.0,35.0,2,38603.6,1
cross_sell,1409,Silver,0.0,0,0.0,3,160,1217.64,863.8600000000001,0.01356962199191459,0.0,0.0,0.0,0.2093756091402534,0.0,0.0,0.0,0.0,0.0,14.0,2,38603.6,0
cross_sell,1409,Silver,0.0,0,0.0,148,132,1789.42,1250.0100000000002,0.01965242562329244,0.0,0.0,0.0,0.10794656352857,0.0,0.0,0.0,0.0,0.0,53.0,2,38603.6,0
upsell,1409,Silver,0.0,0,0.0,10,13,41406.62,0.2891008571846237,0.2891008571846237,0.0,0.0,0.0,0.0,0.75,5800.120000000003,0.16289497704070893,0.0,0.0,9.0,2,38603.6,0
upsell,1409,Silver,0.0,0,0.0,10,5,37733.54,0.20811426943976774,0.20811426943976774,0.0,0.0,0.0,0.0,0.6666666666666666,2127.040000000001,0.05973740749582242,0.0,0.0,10.0,2,38603.6,0
upsell,1409,Silver,0.0,0,0.0,10,1,37751.52,0.15091149902712944,0.15091149902712944,0.0,0.0,0.0,0.0,0.6666666666666666,2145.019999999997,0.060242371477117855,0.0,0.0,12.0,2,38603.6,0
upsell,1409,Silver,0.0,0,0.0,10,14,37524.37,0.225650670171689,0.225650670171689,0.0,0.0,0.0,0.0,0.5833333333333334,1917.8700000000026,0.05386291828739142,0.0,0.0,10.0,2,38603.6,0
upsell,1409,Silver,0.0,0,0.0,10,11,41155.74,0.28212110977810484,0.28212110977810484,0.0,0.0,0.0,0.0,0.6666666666666666,5549.239999999998,0.15584907250080737,0.0,0.0,9.0,2,38603.6,0
upsell,1409,Silver,0.0,0,0.0,10,12,41848.02,0.3134126962123579,0.3134126962123579,0.0,0.0,0.0,0.0,0.6666666666666666,6241.519999999997,0.17529159001867628,0.0,0.0,8.0,2,38603.6,0
upsell,1409,Silver,0.0,0,0.0,10,3,35699.98,0.17483315018499668,0.17483315018499668,0.0,0.0,0.0,0.0,0.5,93.4800000000032,0.0026253633465800684,0.0,0.0,4.0,2,38603.6,1
upsell,1409,Silver,0.0,0,0.0,138,148,2903.62,0.03615593904688934,0.03615593904688934,0.0,0.0,0.0,0.0,0.6666666666666666,167.0699999999997,0.06105132374705366,0.0,0.0,35.0,2,38603.6,1
upsell,1409,Silver,0.0,0,0.0,138,137,2949.59,0.018139876601707818,0.018139876601707818,0.0,0.0,0.0,0.0,0.5,213.03999999999996,0.07784984743563975,0.0,0.0,10.0,2,38603.6,0
upsell,1409,Silver,0.0,0,0.0,138,142,2741.5,0.029022132804387497,0.029022132804387497,0.0,0.0,0.0,0.0,0.16666666666666666,4.949999999999818,0.0018088469057754536,0.0,0.0,13.0,2,38603.6,0
upsell,1409,Silver,0.0,0,0.0,138,147,2867.75,0.0271364085451301,0.0271364085451301,0.0,0.0,0.0,0.0,0.16666666666666666,131.19999999999982,0.04794357859348443,0.0,0.0,22.0,2,38603.6,0
upsell,1409,Silver,0.0,0,0.0,138,140,2984.27,0.025138211884142714,0.025138211884142714,0.0,0.0,0.0,0.0,0.16666666666666666,247.7199999999998,0.09052273848458818,0.0,0.0,36.0,2,38603.6,0
cross_sell,6976,Silver,46052.29,1,46052.29,144,132,1789.42,1250.0100000000002,0.01965242562329244,0.0,0.0,0.0,0.104955443675579,0.0,0.0,0.0,0.0,0.0,53.0,4,260942.17,0
cross_sell,6976,Silver,46052.29,1,46052.29,178,148,2903.62,2297.69,0.03615593904688934,0.0,0.0,0.0,0.1552341170523908,0.0,0.0,0.0,0.0,0.0,36.0,4,260942.17,0
cross_sell,6976,Silver,46052.29,1,46052.29,88,213,5625.02,3832.2700000000004,0.06032931415148553,0.0,0.0,0.0,0.1973773607650568,0.0,0.0,0.0,0.0,0.0,7.0,4,260942.17,0
cross_sell,6976,Silver,46052.29,1,46052.29,88,201,1800.07,959.17,0.015070986783075078,0.0,0.0,0.0,0.167024782131302,0.0,0.0,0.0,0.0,0.0,26.0,4,260942.17,0
cross_sell,6976,Silver,46052.29,1,46052.29,88,193,1774.63,805.6200000000001,0.012652200048391488,0.0,0.0,0.0,0.117518435524784,0.0,0.0,0.0,0.0,0.0,8.0,4,260942.17,0
upsell,6976,Silver,46052.29,1,46052.29,28,27,89514.78,0.5755861796937223,0.5755861796937223,0.0,0.0,0.0,0.0,0.6666666666666666,5772.449999999997,0.06893108897256617,0.0,0.0,6.0,4,260942.17,0
upsell,6976,Silver,46052.29,1,46052.29,28,31,94753.71,0.6685146900928512,0.6685146900928512,0.0,0.0,0.0,0.0,0.6666666666666666,11011.380000000005,0.13149120641854609,0.0,0.0,15.0,4,260942.17,0
upsell,6976,Silver,46052.29,1,46052.29,28,26,91770.91,0.5303202911554477,0.5303202911554477,0.0,0.0,0.0,0.0,0.5833333333333334,8028.580000000002,0.09587242198778087,0.0,0.0,10.0,4,260942.17,0
upsell,6976,Silver,46052.29,1,46052.29,28,34,91857.57,0.7188141124194737,0.7188141124194737,0.0,0.0,0.0,0.0,0.5,8115.240000000005,0.09690726302934256,0.0,0.0,11.0,4,260942.17,0
upsell,6976,Silver,46052.29,1,46052.29,28,36,84300.8,0.3419583177909287,0.3419583177909287,0.0,0.0,0.0,0.0,0.5,558.4700000000012,0.006668909260107775,0.0,0.0,10.0,4,260942.17,0
upsell,6976,Silver,46052.29,1,46052.29,28,37,90328.11,0.42408884752648934,0.42408884752648934,0.0,0.0,0.0,0.0,0.5,6585.779999999999,0.07864338142967837,0.0,0.0,12.0,4,260942.17,1
upsell,6976,Silver,46052.29,1,46052.29,28,32,98251.33,0.5673333203113187,0.5673333203113187,0.0,0.0,0.0,0.0,0.4166666666666667,14509.0,0.17325765834315812,0.0,0.0,7.0,4,260942.17,0
upsell,6976,Silver,46052.29,1,46052.29,187,177,5871.97,0.057764659848171716,0.057764659848171716,0.0,0.0,0.0,0.0,0.8333333333333334,277.9900000000007,0.04969449300855575,0.0,0.0,5.0,4,260942.17,0
upsell,6976,Silver,46052.29,1,46052.29,187,181,5984.6,0.06423024770392476,0.06423024770392476,0.0,0.0,0.0,0.0,0.8333333333333334,390.6200000000008,0.06982863721357617,0.0,0.0,9.0,4,260942.17,0
